Date,Product Name,Category,Subcategory,Price,Sale,Savings,Fandom,Character,Stock
11/16/2018,Star Wars R2-D2 Debossed Faux Leather Ladies' Wallet,Accessories,Wallets,23.99,TRUE,40,Star Wars,b'R2-D2',In Stock
11/16/2018,Aquaman Justice League Card Wallet with Money Clip - Exclusive,Accessories,Wallets,5.99,TRUE,60,DC,b'Justice League',In Stock
11/16/2018,Rocko's Modern Life Bifold Wallet - Exclusive,Accessories,Wallets,14.99,TRUE,40,Nickelodeon,"b""Rocko's Modern Life""",In Stock
11/16/2018,Oogie Boogie Nights Wallet - Nightmare Before Christmas Exclusive,Accessories,Wallets,14.99,TRUE,40,Disney,b'undefined',In Stock
11/16/2018,Overwatch Wallets,Accessories,Wallets,11.99,TRUE,40,Overwatch,b'undefined',In Stock
11/16/2018,Wonder Woman Justice League Card Wallet with Money Clip - Exclusive,Accessories,Wallets,8.99,TRUE,40,DC,b'Wonder Woman',In Stock
11/16/2018,Hey Arnold Graffiti Bifold Wallet - Exclusive,Accessories,Wallets,14.99,TRUE,40,Nickelodeon,b'Hey Arnold',In Stock
11/16/2018,Atomic Belt and Wallet Gift Set,Accessories,Wallets,34.99,FALSE,,STEM,b'undefined',In Stock
11/16/2018,Marvel Kawaii Wallet,Accessories,Wallets,39.99,FALSE,,Marvel,b'undefined',Out of Stock
11/16/2018,Star Wars Princess Leia Rebel Tattoo Ladies' Wallet,Accessories,Wallets,35.99,FALSE,,Star Wars,b'Leia',Out of Stock
11/16/2018,Pusheen Applique Flap Wallet,Accessories,Wallets,19.99,FALSE,,Pusheen,b'Pusheen',Out of Stock
11/16/2018,Crit Success D20 Belt and Wallet Gift Set,Accessories,Belts & Suspenders,34.99,FALSE,,Gaming,b'undefined',In Stock
11/16/2018,Periodic Table Belt and Wallet Gift Set,Accessories,Belts & Suspenders,34.99,FALSE,,STEM,b'undefined',In Stock
11/16/2018,Overwatch Belt,Accessories,Belts & Suspenders,34.99,FALSE,,Overwatch,b'undefined',In Stock
11/16/2018,Batman Light Up Buckle,Accessories,Belts & Suspenders,34.99,FALSE,,DC,b'Batman',In Stock
11/16/2018,Atomic Belt and Wallet Gift Set,Accessories,Belts & Suspenders,34.99,FALSE,,STEM,b'undefined',In Stock
11/16/2018,Green Lantern Light Up Buckle,Accessories,Belts & Suspenders,34.99,FALSE,,DC,b'Green Lantern',In Stock
11/16/2018,Disney Jasmine Debossed Faux Leather Satchel Bag,Accessories,Purses & Handbags,47.99,TRUE,40,Disney,b'undefined',In Stock
11/16/2018,Doctor Who TARDIS Messenger Bag,Accessories,Purses & Handbags,41.99,TRUE,40,Doctor Who,b'TARDIS',In Stock
11/16/2018,Convertible Wallet-Purse of Holding,Accessories,Purses & Handbags,39.99,FALSE,,undefined,b'undefined',In Stock
11/16/2018,Origami Handbag of Holding,Accessories,Purses & Handbags,24.99,TRUE,44,undefined,b'undefined',In Stock
11/16/2018,Captain Marvel Crossbody Purse,Accessories,Purses & Handbags,41.99,TRUE,40,Marvel,b'Ms Marvel',In Stock
11/16/2018,Doctor Who Weeping Angel Purse,Accessories,Purses & Handbags,41.99,TRUE,40,Doctor Who,b'Weeping Angel',In Stock
11/16/2018,Convertible Tote of Holding,Accessories,Purses & Handbags,19.99,TRUE,43,undefined,b'undefined',In Stock
11/16/2018,Pok&#xe9;mon Togepi Faux Leather Crossbody Purse,Accessories,Purses & Handbags,38.99,TRUE,40,Pokemon,b'Togepi',In Stock
11/16/2018,Pok&#xe9; Ball Heart Crossbody Bag,Accessories,Purses & Handbags,26.99,TRUE,40,Pokemon,b'Pok\xc3\x83\xc2\x83\xc3\x82\xc2\xa9 Ball',In Stock
11/16/2018,Pok&#xe9;mon Starter Faux Leather Convertible Purse,Accessories,Purses & Handbags,47.99,TRUE,40,Pokemon,b'undefined',In Stock
11/16/2018,Harry Potter Uniform Clutch with Shoulder Chain,Accessories,Purses & Handbags,69.99,FALSE,,Harry Potter,"b'Slytherin"",""Ravenclaw"",""Hufflepuff"",""Gryffindor'",In Stock
11/16/2018,Black Widow Tote Bag ,Accessories,Purses & Handbags,41.99,TRUE,40,Marvel,b'Black Widow',In Stock
11/16/2018,Beauty and the Beast Book Clutch,Accessories,Purses & Handbags,59.99,TRUE,40,Disney,b'Beauty and the Beast',In Stock
11/16/2018,Game of Thrones Targaryen Bowler Bag,Accessories,Purses & Handbags,38.99,TRUE,40,Game of Thrones,b'Targaryen',In Stock
11/16/2018,Museum of Gudetama Mini Leather Backpack,Accessories,Purses & Handbags,41.99,TRUE,40,Anime/Manga,b'undefined',In Stock
11/16/2018,Pok&#xe9;mon Bulbasaur Faux Leather Crossbody Purse,Accessories,Purses & Handbags,38.99,TRUE,40,Pokemon,b'Bulbasaur',In Stock
11/16/2018,Disney Mulan Debossed Faux Leather Satchel Bag,Accessories,Purses & Handbags,47.99,TRUE,40,Disney,b'undefined',In Stock
11/16/2018,Pok&#xe9;mon Pikachu Faux Leather Mini Backpack,Accessories,Purses & Handbags,47.99,TRUE,40,Pokemon,b'Pikachu',In Stock
11/16/2018,Gudetama Puffy Vegan Leather Crossbody Bag,Accessories,Purses & Handbags,32.99,TRUE,40,Anime/Manga,b'undefined',In Stock
11/16/2018,Marvel Black Panther Handbag,Accessories,Purses & Handbags,47.99,TRUE,40,Marvel,b'Black Panther',In Stock
11/16/2018,Pok&#xe9;mon Pikachu Crossbody Bag,Accessories,Purses & Handbags,41.99,TRUE,40,Pokemon,b'Pikachu',In Stock
11/16/2018,Marvel Scarlet Witch Vegan Leather Convertible Purse,Accessories,Purses & Handbags,44.99,TRUE,40,Marvel,b'Scarlet Witch',In Stock
11/16/2018,Star Wars R2-D2 with C-3PO Charm Debossed Faux Leather Tote Bag,Accessories,Purses & Handbags,41.99,TRUE,40,Star Wars,b'Droids',In Stock
11/16/2018,Marvel Valkyrie Mini Backpack,Accessories,Purses & Handbags,41.99,TRUE,40,Marvel,b'undefined',In Stock
11/16/2018,Hello Kitty Mini Backpack,Accessories,Purses & Handbags,41.99,TRUE,40,Anime/Manga,b'undefined',In Stock
11/16/2018,Thor's Hammer Wristlet,Accessories,Purses & Handbags,14.99,TRUE,40,Marvel,b'Thor',In Stock
11/16/2018,The Sprite Bag by Pixelle,Accessories,Purses & Handbags,29.99,TRUE,40,Video Games,b'undefined',In Stock
11/16/2018,GotG Groot Crossbody Bag,Accessories,Purses & Handbags,35.99,TRUE,40,Marvel,b'Groot',In Stock
11/16/2018,Star Wars May the Force Be With You Purse,Accessories,Purses & Handbags,38.99,TRUE,40,Star Wars,b'undefined',In Stock
11/16/2018,Pok&#xe9;mon Charmander Faux Leather Crossbody Purse,Accessories,Purses & Handbags,38.99,TRUE,40,Pokemon,b'Charmander',In Stock
11/16/2018,Snow White One Bite Crossbody Purse,Accessories,Purses & Handbags,53.99,TRUE,40,Disney,b'Snow White',In Stock
11/16/2018,Pok&#xe9;mon Squirtle Faux Leather Crossbody Purse,Accessories,Purses & Handbags,32.99,TRUE,40,Pokemon,b'Squirtle',In Stock
11/16/2018,Star Wars Boba Fett Crossbody Purse,Accessories,Purses & Handbags,47.99,TRUE,40,Star Wars,b'Boba Fett',In Stock
11/16/2018,Star Wars R2-D2 Faux Leather Convertible Purse,Accessories,Purses & Handbags,47.99,TRUE,40,Star Wars,b'R2-D2',In Stock
11/16/2018,Death Trooper Mini Dome Vegan Leather Bag,Accessories,Purses & Handbags,41.99,TRUE,40,Star Wars,b'Death Trooper',In Stock
11/16/2018,Star Wars Executioner Crossbody Flap Purse,Accessories,Purses & Handbags,41.99,TRUE,40,Star Wars,b'undefined',In Stock
11/16/2018,Star Wars Rebel Canvas Crossbody Bag,Accessories,Purses & Handbags,41.99,TRUE,40,Star Wars,b'Rebel Alliance',In Stock
11/16/2018,Betsey Johnson Love Machine Crossbody Purse,Accessories,Purses & Handbags,59.99,TRUE,40,undefined,b'undefined',In Stock
11/16/2018,Gudetama Vegan Leather Tote with Coin Bag,Accessories,Purses & Handbags,32.99,TRUE,40,Anime/Manga,b'undefined',In Stock
11/16/2018,Corgi Beach Party Tote Bag,Accessories,Purses & Handbags,23.99,TRUE,40,undefined,b'undefined',In Stock
11/16/2018,Lilo and Stitch Crossbody Purse,Accessories,Purses & Handbags,35.99,TRUE,40,Disney,b'Stitch',In Stock
11/16/2018,Mathematics Canvas Crossbody Purse,Accessories,Purses & Handbags,20.99,TRUE,40,STEM,b'undefined',In Stock
11/16/2018,Binary Code Tote Bag,Accessories,Purses & Handbags,20.99,TRUE,40,undefined,b'undefined',In Stock
11/16/2018,Star Wars R2-D2 Heart Crossbody Bag,Accessories,Purses & Handbags,26.99,TRUE,40,Star Wars,b'R2-D2',In Stock
11/16/2018,Pok&#xe9;mon Pikachu Faux Leather Crossbody Purse,Accessories,Purses & Handbags,48.74,TRUE,25,Pokemon,b'Pikachu',In Stock
11/16/2018,Star Wars: The Force Awakens Purses,Accessories,Purses & Handbags,41.99,TRUE,40,Star Wars,"b'Captain Phasma"",""BB-8'",In Stock
11/16/2018,Dog House Purse,Accessories,Purses & Handbags,89.99,TRUE,40,undefined,b'undefined',In Stock
11/16/2018,Little Mermaid Flounder Crossbody Purse,Accessories,Purses & Handbags,59.99,TRUE,40,Disney,b'The Little Mermaid',In Stock
11/16/2018,Hello Kitty Bus Crossbody Purse,Accessories,Purses & Handbags,47.99,TRUE,40,Anime/Manga,b'undefined',In Stock
11/16/2018,Star Wars Princess Leia Rebel Tattoo Tote Bag,Accessories,Purses & Handbags,41.99,TRUE,40,Star Wars,b'Leia',In Stock
11/16/2018,Hello Kitty House Tote Bag,Accessories,Purses & Handbags,47.99,TRUE,40,Anime/Manga,b'undefined',In Stock
11/16/2018,Navy Blue Sea Creatures Tote Bag,Accessories,Purses & Handbags,20.99,TRUE,40,undefined,b'undefined',In Stock
11/16/2018,Gummy Vandal Clutch,Accessories,Purses & Handbags,20.99,TRUE,40,undefined,b'undefined',In Stock
11/16/2018,Betsey Johnson Gimme Some Space Crossbody Purse,Accessories,Purses & Handbags,59.99,TRUE,40,Space,b'undefined',In Stock
11/16/2018,Magic Pony Purse,Accessories,Purses & Handbags,89.99,TRUE,40,undefined,b'undefined',In Stock
11/16/2018,Betsey Johnson Spruce Me Up Crossbody Purse,Accessories,Purses & Handbags,59.99,TRUE,40,undefined,b'undefined',In Stock
11/16/2018,Spider-Man Duffel Purse ,Accessories,Purses & Handbags,41.99,TRUE,40,Marvel,b'Spider-Man',In Stock
11/16/2018,Rugrats TV Crossbody Purse,Accessories,Purses & Handbags,59.99,TRUE,40,Nickelodeon,b'Rugrats',In Stock
11/16/2018,Star Wars R2-D2 & BB-8 Two-Sided Faux Leather Tote Bag,Accessories,Purses & Handbags,47.99,TRUE,40,Star Wars,b'Droids',In Stock
11/16/2018,Marvel Hela Handbag,Accessories,Purses & Handbags,47.99,TRUE,40,Marvel,b'Hela',In Stock
11/16/2018,Disney Mickey Suit Faux Leather Mini Backpack,Accessories,Purses & Handbags,41.99,TRUE,40,Disney,b'undefined',Out of Stock
11/16/2018,Disney Belle Debossed Faux Leather Purse ,Accessories,Purses & Handbags,99.99,FALSE,,Disney,b'Belle',Out of Stock
11/16/2018,Game of Thrones Drogon Purse,Accessories,Purses & Handbags,89.99,FALSE,,Game of Thrones,b'Dragon',Out of Stock
11/16/2018,Captain Marvel Sash Purse,Accessories,Purses & Handbags,69.99,FALSE,,Marvel,b'Ms Marvel',Out of Stock
11/16/2018,Doctor Who TARDIS and Flowers Handbag,Accessories,Purses & Handbags,74.99,FALSE,,Doctor Who,b'TARDIS',Out of Stock
11/16/2018,Deadpool Fuzzy Bunny Slippers,Accessories,Footwear,39.99,FALSE,,Marvel,b'Deadpool',In Stock
11/16/2018,NASA Astronaut Boot Plush Slippers,Accessories,Footwear,49.99,FALSE,,Space,b'NASA',In Stock
11/16/2018,Harry Potter House Slippers,Accessories,Footwear,39.99,FALSE,,Harry Potter,"b'Hufflepuff"",""Gryffindor"",""Slytherin"",""Ravenclaw'",In Stock
11/16/2018,Shark Plush Slippers for Grown Ups,Accessories,Footwear,29.99,FALSE,,General,b'Frustrations',In Stock
11/16/2018,Plush Zombie Slippers,Accessories,Footwear,29.99,FALSE,,General,b'Frustrations',In Stock
11/16/2018,Rugrats Reptar Plush Slippers,Accessories,Footwear,39.99,FALSE,,Nickelodeon,b'Rugrats',In Stock
11/16/2018,Wonder Woman Knit Bootie Slipper,Accessories,Footwear,39.99,FALSE,,DC,b'Wonder Woman',In Stock
11/16/2018,Orochi Dragon USB Heated Slippers ,Accessories,Footwear,49.99,FALSE,,Dragons,b'undefined',In Stock
11/16/2018,Unicorn Light-Up Slippers,Accessories,Footwear,49.99,FALSE,,Unicorns,b'undefined',In Stock
11/16/2018,NASA Microfleece Slipper Socks,Accessories,Footwear,19.99,FALSE,,Space,b'undefined',In Stock
11/16/2018,Anglerfish LED Light-Up Plush Slippers,Accessories,Footwear,49.99,FALSE,,undefined,b'undefined',In Stock
11/16/2018,Batman Caped Uniform Slippers,Accessories,Footwear,39.99,FALSE,,DC,b'Batman',In Stock
11/16/2018,Harry Potter Hogwarts Slippers,Accessories,Footwear,34.99,FALSE,,Harry Potter,b'undefined',In Stock
11/16/2018,Harry Potter Plush Slippers,Accessories,Footwear,34.99,FALSE,,Harry Potter,b'Harry',In Stock
11/16/2018,Captain America Winged Slippers,Accessories,Footwear,29.99,FALSE,,Marvel,b'Captain America',In Stock
11/16/2018,Guardians of the Galaxy Groot Slippers,Accessories,Footwear,29.99,FALSE,,Marvel,b'Groot',In Stock
11/16/2018,Narwhal USB Heated Slippers - Exclusive,Accessories,Footwear,49.99,FALSE,,undefined,b'undefined',In Stock
11/16/2018,Pusheen Slippers with Tail,Accessories,Footwear,39.99,FALSE,,Pusheen,b'undefined',In Stock
11/16/2018,Aquaman Uniform Slippers,Accessories,Footwear,29.99,FALSE,,DC,b'Other',In Stock
11/16/2018,Batman Sock Slippers,Accessories,Footwear,19.99,FALSE,,DC,b'Batman',In Stock
11/16/2018,Rugrats Chuckie Plush Sneaker Slippers,Accessories,Footwear,34.99,FALSE,,Nickelodeon,b'Rugrats',In Stock
11/16/2018,Labyrinth 'Ello Worm Plush Slippers,Accessories,Footwear,49.99,FALSE,,Cult Classics,b'undefined',In Stock
11/16/2018,Constellation Slippers,Accessories,Footwear,29.99,FALSE,,Space,b'Constellations',In Stock
11/16/2018,Harry Potter Hogwarts Moccasin Slippers,Accessories,Footwear,34.99,FALSE,,Harry Potter,b'Hogwarts',In Stock
11/16/2018,Twitchy Kitty Cat Paw Slippers with Sound,Accessories,Footwear,34.99,FALSE,,Cats,b'undefined',In Stock
11/16/2018,Marvel Loki Horned Slippers,Accessories,Footwear,29.99,FALSE,,Marvel,b'Loki',In Stock
11/16/2018,Nightmare Before Christmas Jack Slippers,Accessories,Footwear,29.99,FALSE,,Disney,b'Nightmare Before Christmas',In Stock
11/16/2018,Deadpool High Top Sneaker,Accessories,Footwear,74.99,FALSE,,Marvel,b'Deadpool',In Stock
11/16/2018,Star Wars R2-D2 Flats - Exclusive,Accessories,Footwear,149.99,FALSE,,Star Wars,b'R2-D2',In Stock
11/16/2018,C-3PO Flats - Limited Edition,Accessories,Footwear,149.99,FALSE,,Star Wars,b'C-3PO',In Stock
11/16/2018,Captain America High Top Sneaker,Accessories,Footwear,74.99,FALSE,,Marvel,b'Captain America',In Stock
11/16/2018,Black Panther High Top Sneaker,Accessories,Footwear,59.99,FALSE,,Marvel,b'Black Panther',In Stock
11/16/2018,Harry Potter Boy Who Lived Low-Top Sneakers,Accessories,Footwear,49.99,FALSE,,Harry Potter,b'undefined',In Stock
11/16/2018,Guardians of the Galaxy Baby Groot High Top Sneakers,Accessories,Footwear,74.99,FALSE,,Marvel,b'Groot',In Stock
11/16/2018,Unicorn Leather Sneakers,Accessories,Footwear,149.99,FALSE,,Unicorns,b'undefined',In Stock
11/16/2018,Kitty Cat Leather Sneakers,Accessories,Footwear,149.99,FALSE,,Cats,b'undefined',In Stock
11/16/2018,Wonder Woman Ladies' Lace-Up Sneakers,Accessories,Footwear,49.99,FALSE,,DC,b'undefined',In Stock
11/16/2018,Misty Reins Unicorn Sneakers - Exclusive,Accessories,Footwear,129.99,FALSE,,Unicorns,b'undefined',In Stock
11/16/2018,Winged Gladiator Sandals - Exclusive,Accessories,Footwear,64.99,FALSE,,undefined,b'undefined',In Stock
11/16/2018,Wonder Woman Slip-On Sneakers,Accessories,Footwear,49.99,FALSE,,DC,b'undefined',In Stock
11/16/2018,Night Sky LED Light-Up Heels,Accessories,Footwear,149.99,FALSE,,Space,b'undefined',In Stock
11/16/2018,Star Wars The Dark Side Flats - Limited Edition,Accessories,Footwear,149.99,FALSE,,Star Wars,b'Empire',In Stock
11/16/2018,Toy Story Arch Enemies Light-Up Heels,Accessories,Footwear,249.99,FALSE,,Disney,b'undefined',In Stock
11/16/2018,Pok&#xe9;mon Light-up Pikachu Slippers,Accessories,Footwear,29.99,FALSE,,Pokemon,b'Pikachu',Out of Stock
11/16/2018,Star Wars Darth Vader Slippers,Accessories,Footwear,29.99,FALSE,,Star Wars,b'Darth Vader',Out of Stock
11/16/2018,Wonder Woman Ladies' Metallic Hi-Top Sneakers,Accessories,Footwear,39.99,FALSE,,DC,b'Wonder Woman',Out of Stock
11/16/2018,Harry Potter Hogwarts High-Top Sneakers,Accessories,Footwear,44.99,FALSE,,Harry Potter,b'undefined',Out of Stock
11/16/2018,Star Wars I Am Your Father Flats - Limited Edition,Accessories,Footwear,149.99,FALSE,,Star Wars,b'Darth Vader',Out of Stock
11/16/2018,Wonder Woman Ladies' Athletic Sneakers,Accessories,Footwear,59.99,FALSE,,DC,b'Wonder Woman',Out of Stock
11/16/2018,Pok&#xe9;mon Snoring Snorlax Slippers,Accessories,Footwear,29.99,FALSE,,Pokemon,b'Snorlax',Out of Stock
11/16/2018,Kitty Paws Heels,Accessories,Footwear,149.99,FALSE,,Cats,b'undefined',Out of Stock
11/16/2018,Star Wars Galactic Necklace,Accessories,Jewelry,17.99,TRUE,40,Star Wars,b'undefined',In Stock
11/16/2018,Firefly Leaf on the Wind Reversible Necklace,Accessories,Jewelry,77.99,TRUE,40,Firefly,b'undefined',In Stock
11/16/2018,Mars Orbit Watch,Accessories,Jewelry,29.99,TRUE,40,Space,b'undefined',In Stock
11/16/2018,Star Trek Trillion Sterling Necklace - Exclusive,Accessories,Jewelry,77.99,TRUE,40,Star Trek,b'undefined',In Stock
11/16/2018,Solar Orbit Necklace,Accessories,Jewelry,0,TRUE,40,Space,b'undefined',In Stock
11/16/2018,Legend of Zelda Leather Watch - Exclusive ,Accessories,Jewelry,23.99,TRUE,40,Legend of Zelda,b'Zelda (DO NOT USE)',In Stock
11/16/2018,Tesla Watch,Accessories,Jewelry,59.99,TRUE,40,undefined,b'undefined',In Stock
11/16/2018,Nixon The Unit Boba Fett - Limited Reissue,Accessories,Jewelry,119.99,TRUE,40,Star Wars,b'Boba Fett',In Stock
11/16/2018,Spiral Galaxy Meteorite Pendant Necklace,Accessories,Jewelry,47.99,TRUE,40,Space,b'undefined',In Stock
11/16/2018,Coeur Sauvage Necklace Pendant ,Accessories,Jewelry,41.99,TRUE,40,Dragons,b'undefined',In Stock
11/16/2018,Star Trek Starfleet Division Sterling Silver Silver Trillion Necklace,Accessories,Jewelry,89.99,TRUE,40,Star Trek,b'Starfleet Command',In Stock
11/16/2018,Dragon Ear Wrap,Accessories,Jewelry,29.99,TRUE,40,Dragons,b'General',In Stock
11/16/2018,Chromatic LED Watch,Accessories,Jewelry,29.99,TRUE,40,undefined,b'undefined',In Stock
11/16/2018,Dungeon Master's Watch - Exclusive,Accessories,Jewelry,41.99,TRUE,40,Dungeons & Dragons,b'undefined',In Stock
11/16/2018,Nixon Luke Skywalker Safari Watch - ThinkGeek x Nixon Exclusive,Accessories,Jewelry,179.99,TRUE,40,Star Wars,b'undefined',In Stock
11/16/2018,Firefly Sterling & Citrine Serenity Charm Necklace,Accessories,Jewelry,59.99,TRUE,40,Firefly,b'Serenity',In Stock
11/16/2018,Stargazer's Watch - Exclusive,Accessories,Jewelry,59.99,TRUE,40,Space,b'undefined',In Stock
11/16/2018,Shadow of War One Ring,Accessories,Jewelry,11.99,TRUE,40,Tolkien,b'undefined',In Stock
11/16/2018,Nixon Master Yoda Time Teller Watch - ThinkGeek x Nixon Exclusive,Accessories,Jewelry,89.99,TRUE,40,Star Wars,b'Yoda',In Stock
11/16/2018,Harry Potter House Colors Watch,Accessories,Jewelry,23.99,TRUE,40,Harry Potter,"b'Ravenclaw"",""Gryffindor"",""Slytherin"",""Hufflepuff'",In Stock
11/16/2018,The Rey Kensington Leather SW Watch - Nixon x ThinkGeek Exclusive,Accessories,Jewelry,89.99,TRUE,40,Star Wars,b'Rey',In Stock
11/16/2018,Celestial Fireworks LED Bracelet,Accessories,Jewelry,41.99,TRUE,40,Space,b'undefined',In Stock
11/16/2018,Star Trek Starfleet Division Sterling Silver Trillion Ring,Accessories,Jewelry,89.99,TRUE,40,Star Trek,b'Starfleet Command',In Stock
11/16/2018,Transforming Voltron Souvenir Watch - Exclusive,Accessories,Jewelry,8.99,TRUE,40,General,b'undefined',In Stock
11/16/2018,Star Wars Yoda Stacked Pendants Necklace,Accessories,Jewelry,14.99,TRUE,40,Star Wars,b'Yoda',In Stock
11/16/2018,Fallout RadGlow Watch - Exclusive,Accessories,Jewelry,23.99,TRUE,40,Fallout,b'undefined',In Stock
11/16/2018,Raven Ear-wing Ear Wrap,Accessories,Jewelry,23.99,TRUE,40,undefined,b'undefined',In Stock
11/16/2018,ThinkGeek Star Trek Collection by Her Universe Enamel Pin Sets,Accessories,Jewelry,11.99,TRUE,40,Star Trek,"b'Original Series"",""Next Generation'",In Stock
11/16/2018,Solar Eclipse Charmed Simplicity Necklace,Accessories,Jewelry,32.99,TRUE,40,Space,b'undefined',In Stock
11/16/2018,GotG Sterling Dancing Groot Earrings,Accessories,Jewelry,59.99,TRUE,40,Marvel,b'Groot',In Stock
11/16/2018,She-Ra Helmet Ring,Accessories,Jewelry,26.99,TRUE,40,undefined,b'undefined',In Stock
11/16/2018,Firefly Browncoat Necklace,Accessories,Jewelry,77.99,TRUE,40,Firefly,b'Browncoats',In Stock
11/16/2018,Star Wars Jedi Watch,Accessories,Jewelry,23.99,TRUE,40,Star Wars,b'Jedi',In Stock
11/16/2018,D&D Logo Pendant,Accessories,Jewelry,26.99,TRUE,40,Dungeons & Dragons,b'undefined',In Stock
11/16/2018,Rick and Morty Portal Signet Ring,Accessories,Jewelry,20.99,TRUE,40,Rick and Morty,b'undefined',In Stock
11/16/2018,Star Wars BB-8 Enamel Ear Jacket Earrings,Accessories,Jewelry,14.99,TRUE,40,Star Wars,b'BB-8',In Stock
11/16/2018,Commemorative Solar Eclipse Watch - Exclusive,Accessories,Jewelry,20.99,TRUE,40,Space,b'undefined',In Stock
11/16/2018,Mysterium Xarxes Daedric Watch - Skyrim Exclusive,Accessories,Jewelry,23.99,TRUE,40,Elder Scrolls V: Skyrim,b'Daedric Warrior',In Stock
11/16/2018,Timepieces of Destiny 2,Accessories,Jewelry,23.99,TRUE,40,Destiny,b'undefined',In Stock
11/16/2018,Star Trek TNG Mirror Universe Magnetic Badge,Accessories,Jewelry,14.99,FALSE,,Star Trek,b'Next Generation',In Stock
11/16/2018,Fantastic Beasts Wand Necklace,Accessories,Jewelry,14.99,TRUE,40,Harry Potter,b'Fantastic Beasts',In Stock
11/16/2018,Star Wars Death Star Enamel Crystal Earrings,Accessories,Jewelry,17.99,TRUE,40,Star Wars,b'Death Star',In Stock
11/16/2018,Firefly My Land Dino Duo Necklaces - Set of 2,Accessories,Jewelry,89.99,TRUE,40,Firefly,b'undefined',In Stock
11/16/2018,GotG Sterling Groot Basket Branch Ladies' Ring,Accessories,Jewelry,59.99,TRUE,40,Marvel,b'Groot',In Stock
11/16/2018,Harry Potter Lumos Slytherin Charm Bracelet,Accessories,Jewelry,38.99,TRUE,40,Harry Potter,b'Slytherin',In Stock
11/16/2018,Harry Dresden's Pentacle Necklace,Accessories,Jewelry,47.99,TRUE,40,undefined,b'undefined',In Stock
